ALC_RAJ_MUS_KANN,NA1,CISCO
ALC_RAJ_NEWS_KANN,NA1,CISCO
ALC_REPOR,NA1,CISCO
ALC_ROM_NOW+,NA1,CISCO
ALC_SADA_CHAN,NA1,CISCO
ALC_SADH_NEWS_UP,NA1,CISCO
ALC_SAHA_AALA,NA1,CISCO
ALC_SAHA_BIH,NA1,CISCO
ALC_SAHARA_MP,NA1,CISCO
ALC_SAHARA_UP,NA1,CISCO
ALC_SAKSHI,NA1,CISCO
ALC_SALVA,NA1,CISCO
ALC_SAMAC_PLUS,NA1,CISCO
ALC_SAMAY,NA1,CISCO
ALC_SAMAY_RAJA,NA1,CISCO
ALC_SAMAYA,NA1,CISCO
ALC_SAND_NEWS,NA1,CISCO
ALC_SATHIYAM,NA1,CISCO
ALC_SATSANG,NA1,CISCO
ALC_SATYA_VEEDA,NA1,CISCO
ALC_SEITHIGAL,NA1,CISCO
ALC_SHAK_TV,Shakti_TV,CISCO
ALC_SHALOM,NA1,CISCO
ALC_SHRADDHA,NA1,CISCO
ALC_SHRI_NEWS,NA1,CISCO
ALC_SIRIPOLI,NA1,CISCO
ALC_SONA_BANG,NA1,CISCO
ALC_SOUBHAG_MITHI,NA1,CISCO
ALC_SRIS_TV,NA1,CISCO
ALC_STUDIO,NA1,CISCO
ALC_STC_SAMA,NA1,CISCO
ALC_SHUB_VARTHA,NA1,CISCO
ALC_SUR_PLUS,NA1,CISCO
ALC_TAJ_BRU,NA1,CISCO
ALC_TARA_NEWS,NA1,CISCO
ALC_TARA_TV,NA1,CISCO
ALC_TAZ_TV,NA1,CISCO
ALC_TOLLY_WOOD,NA1,CISCO
ALC_TOT_NEWS,NA1,CISCO
ALC_TRA_SPOR,NA1,CISCO
ALC_TV100,NA1,CISCO
ALC_TV24,NA1,CISCO
ALC_TV10,NA1,CISCO
ALC_TV21,NA1,CISCO
ALC_TV5_NEWS,NA1,CISCO
ALC_UTT_BANG,NA1,CISCO
ALC_VAS_TV,NA1,CISCO
ALC_VISION_TV,NA1,CISCO
ALC_VRINDA_TV,NA1,CISCO
ALC_VRM_TV,NA1,CISCO
ALC_VYAS_TV,NA1,CISCO
ALC_WEL,NA1,CISCO
ALC_WHA_HAT,NA1,CISCO
ALC_WIN_DIG_DEL,NA1,CISCO
ALC_WIN_SUR,NA1,CISCO
ALC_WINTV,NA1,CISCO
ALC_WORLD_MOVIES,UTV_World_Movies,CISCO
ALC_XTRA,NA1,CISCO
ALC_YES_IND_VIS,NA1,CISCO
ALC_YOU_CHAN,NA1,CISCO
ALC_ZAIN_CHAN,NA1,CISCO
ALC_ZEE_24 GHANT,NA1,CISCO
ALC_ZEE_RAJ_MAR,NA1,CISCO
ALC_NA,NA1,CISCO
ALC_24GHAN,NA1,CISCO
ALC_3ABN,NA1,CISCO
ALC_35MM,NA1,CISCO
ALC_9X,9X,CISCO
ALC_9X_JAL,9X_Jalwa,CISCO
ALC_9X_MAR,9X_Jhakaas,CISCO
ALC_9X_MUS,9X_M,CISCO
ALC_9X_O,9XO,CISCO
ALC_9X_TASH,9X_Tashan,CISCO
ALC_AAJ_TAK,Aaj_Tak,CISCO
ALC_ABP_ANAN,ABP_Ananda,CISCO
ALC_ABP_MAJH,ABP_Majha,CISCO
ALC_ABP_NEWS,ABP_News,CISCO
ALC_ADITY,Aditya_TV,CISCO
ALC_AIR_GUJ,NA1,CISCO
ALC_AIR_MAR,NA1,CISCO
ALC_AKA_BANG,Akash_Bangla,CISCO
ALC_ALJAZ,Al_Jazeera,CISCO
ALC_ALI,Ali_Channel,CISCO
ALC_AMRI,Amrita,CISCO
ALC_ANGL_TV,NA1,CISCO
ALC_ANI_PLA,Animal_Planet,CISCO
ALC_ANI_MAX,ANIMAX,CISCO
ALC_ARIH,Arihant,CISCO
ALC_ASIA_NET,Asianet,CISCO
