2381877551,186363398,2381814252,vc
68634928,188134337,68633248,vc
47311572,184405096,47311444,vc
47310292,183547099,47310676,vc
47309012,188130074,47310740,vc
47309908,193575532,47310228,vc
47295698,185080472,47296338,vc
53532612,189043446,53532100,vc
48278608,187770231,48279328,vc
35805422,183339746,35806062,vc
48275470,185171640,48276886,vc
47698357,194597028,47699941,vc
47728348,189533340,47727212,vc
53145267,191212040,53144755,vc
52891741,191491757,52893101,vc
52892893,195079968,52895469,vc
51268739,188721608,51267677,vc
51250776,187732568,51251688,vc
75692186,190586499,75692826,vc
50861142,194841865,50863510,vc
51749273,182678637,51749705,vc
51261772,190835300,51262644,vc
51269687,184172030,51273175,vc
131626973,189608863,131628077,vc
146344751,195171441,146342031,vc
104431671,190214566,104432599,vc
74892268,193326296,74893844,vc
2337304894,182380637,2337316858,vc
75691610,193659847,75691098,vc
42207914,184705838,42207402,vc
47311764,190746495,47312020,vc
47309492,195082227,47309268,vc
63140726,184410233,63140214,vc
49853513,192043927,49854577,vc
69023504,189917193,69022992,vc
93444845,182543824,93443469,vc
91715439,185801437,91714039,vc
82216075,185666368,82218611,vc
82234462,192500041,82232350,vc
82229919,193332539,82228111,vc
82227148,182934144,82225972,vc
82221213,192859006,82219149,vc
82225468,187628313,82223724,vc
82226574,191876016,82225558,vc
207598956,211512348,207597836,vc
76862750,184806672,76865382,vc
98059216,193077355,98059472,vc
95310944,187987473,95310528,vc
55875204,184264928,55874564,vc
82232089,189954678,82231945,vc
82220187,182580161,82220787,vc
82218621,190442703,82216989,vc
83022838,190085937,83025174,vc
48887757,186812886,48887245,vc
82222368,183773494,82219904,vc
82222617,190454378,82221041,vc
82233856,189831036,82227615,vc
82231209,191243992,82229681,vc
82224419,193193891,82223997,vc
82227658,185445973,82229218,vc
48862320,189077270,48863152,vc
48292551,182984245,48293883,vc
75690394,184211117,75690650,vc
49290966,186467383,49290454,vc
146347443,186587691,146347795,vc
100404484,193953488,100401896,vc
83762215,186490186,83762939,vc
146361873,191944405,146360449,vc
102736757,189728244,102736245,vc
82219036,193721414,82219852,vc
91704921,194243491,91704217,vc
86798227,194780435,86797715,vc
82223810,183269037,82224060,vc
207603500,211632423,207603060,vc
207604796,211571094,207605068,vc
77278476,192504222,77276564,vc
207605196,211673086,207604748,vc
82228556,182888520,82230836,vc
77275654,194545275,77278042,vc
82216243,193823442,82216675,vc
82221025,190501249,82221953,vc
82215859,185582029,82218595,vc
82227424,194092253,82226047,vc
82233280,192227482,82230207,vc
83024089,192551495,83024937,vc
82218691,183527543,82215549,vc
82226208,190502485,82221759,vc
82222456,191590797,82222440,vc
82227069,193294069,82225437,vc
82221833,182757038,82220369,vc
82229130,186184157,82230626,vc
82216973,191661656,82217557,vc
82224245,194206115,82223637,vc
82226764,193889409,82224084,vc
82228632,193723643,82229232,vc
82227833,192554171,82227817,vc
82221414,189321547,82222458,vc
82222434,191815865,82219266,vc
82217395,182420374,82215267,vc
1425569750,211517791,1426426851,vc
82227110,193577796,82227194,vc
82224400,194164380,82223872,vc
83021921,188755996,83022721,vc
83023116,183290577,83023372,vc
82223254,190483964,82226374,vc
82222017,193130635,82221758,vc
82232678,185859501,82231366,vc
82220821,192192299,82219557,vc
82232353,193191109,82234142,vc
82222095,182386364,82221591,vc
82219184,183050822,82220960,vc
82235184,184443363,82232736,vc
82224480,189186402,82226432,vc
82231560,185272800,82232848,vc
82216843,189020055,82217875,vc
82223348,182774667,82226580,vc
82218619,185965640,82218443,vc
82220383,185300766,82222575,vc
82225147,192545028,82226779,vc
82223977,194674768,82225457,vc
1425571427,188525710,1423131911,vc
82223027,190521001,82222419,vc
84169014,189570473,84169798,vc
82223217,193718313,82224145,vc
82234480,189033472,82232368,vc
82216365,190760215,82216661,vc
2410011755,193720187,2409899967,vc
82229457,192414113,82229265,vc
83023772,189072058,83024940,vc
82231465,190936594,82235377,vc
82224545,192669343,82225278,vc
82220855,191684531,82222887,vc
82225818,189801251,82226730,vc
82222029,192720599,82220949,vc
82217549,182612970,82218805,vc
83023154,192514687,83024546,vc
82220938,185635932,82220818,vc
82218837,191007607,82216389,vc
82234552,185331471,82233128,vc
82231232,189078316,82223295,vc
207605948,211603693,207606764,vc
82221473,189890663,82220542,vc
82215155,189822912,82215331,vc
82228440,188067181,82230168,vc
82218431,194067558,82217007,vc
82223900,192410515,82224844,vc
82232046,195130194,82232950,vc
82234008,185811922,82234312,vc
82220010,191809452,82221170,vc
82225958,188155455,82226746,vc
82233624,194063611,82232232,vc
82233016,190271775,82232744,vc
426315993,211723136,426396627,vc
82229504,183892844,82224543,vc
82224466,192267617,82224898,vc
82216475,183450151,82218251,vc
740656579,194977982,740779400,vc
83024201,186166579,83022577,vc
82226128,184910675,82225680,vc
82221303,192928165,82221783,vc
82221482,186246536,82221554,vc
207605291,211815735,207603027,vc
207604789,211733704,207603349,vc
207602965,211511825,207604421,vc
93609442,188521883,93609826,vc
91494103,188350494,91493591,vc
98077082,189811103,98077386,vc
82220984,189200818,82219288,vc
82215417,190832586,82217049,vc
82223243,184746544,82224979,vc
82221560,188617288,82219624,vc
82227668,187241937,82228644,vc
82230557,195028106,82228941,vc
82220011,182780516,82219595,vc
2409441462,182521709,2409297444,vc
83022776,193321418,82235289,vc
82225528,188884741,82225304,vc
82221046,189674721,82223078,vc
82232548,194292982,82233912,vc
82228758,184760036,82229958,vc
82224784,194789456,82224032,vc
82233156,183306405,82233208,vc
83023476,191776015,83024148,vc
82230317,183103398,82230389,vc
82223903,183974936,82226959,vc
82225782,190999026,82224998,vc
82224279,190211516,82226279,vc
82217421,183549359,82215061,vc
83766632,183707740,83765832,vc
83763380,192178858,83766244,vc
83765544,188182240,83765800,vc
83766600,190726653,83763888,vc
83763972,188068505,83765880,vc
82231844,182974278,82234360,vc
85609069,191641212,85608557,vc
106121909,193635147,106121397,vc
98855552,190301687,98852799,vc
82232830,191880825,82235118,vc
82226389,190432819,82224165,vc
103258375,193215453,103259739,vc
93435679,190296447,93437871,vc
106123544,187151600,106123800,vc
98074662,194958128,98075258,vc
91500943,193166791,91503759,vc
94606701,187984156,94606957,vc
106347217,188718448,106346593,vc
91486869,193317085,91486357,vc
91488021,192817902,91487509,vc
91485925,194101784,91485413,vc
91484461,193798859,91484717,vc
85353908,185410598,85355828,vc
103035467,182963377,103038003,vc
91495305,192186115,91494793,vc
93428017,192814706,93428961,vc
93611492,192797441,93613124,vc
102736227,186235788,102736483,vc
102156700,194449869,102154612,vc
102753754,192153315,102754010,vc
104436242,191118385,104435730,vc
85353940,183890897,85354708,vc
96479844,184935334,96479140,vc
91500859,193320588,91501115,vc
91494091,191407197,91493579,vc
91492555,182771674,91493195,vc
101359004,194487527,101356652,vc
85353318,186956675,85352774,vc
106122446,190625090,106121038,vc
60754577,192132625,60755137,vc
93429246,195117927,93429438,vc
91494537,192908098,91495177,vc
91496073,182231163,91495561,vc
91499750,184230494,91500390,vc
94585299,193530667,94585555,vc
57139820,193766794,57139500,vc
94961196,195011497,94960684,vc
91499802,188933470,91500058,vc
91701697,194785073,91703489,vc
91495337,191111166,91494825,vc
91498309,194424251,91497797,vc
104919411,182549421,104923091,vc
100407427,186552995,100408029,vc
77352319,192909665,77350975,vc
93606294,192810013,93607878,vc
102753722,187401638,102753978,vc
106099780,189803584,106100612,vc
85353030,184958293,85352570,vc
103257991,193489097,103257371,vc
106119426,193730521,106119682,vc
102754170,190620366,102753658,vc
85356198,185096933,85354310,vc
98071541,185802873,98071029,vc
85355558,182134541,85356474,vc
85355078,182228731,85353722,vc
100416440,188141911,100415928,vc
93607442,195051128,93608642,vc
106122033,188889849,106121521,vc
91503135,192620024,91502623,vc
91497157,193187399,91496645,vc
83025036,193076866,83025204,vc
82216905,186254326,82215665,vc
82225725,189928642,82226285,vc
82220692,182824423,82219844,vc
85358642,183754010,85357218,vc
63156096,194527744,63153280,vc
106121586,190506412,106121842,vc
104926402,183109683,104923892,vc
91713167,183509574,91712215,vc
91496211,186156038,91493651,vc
98071565,182931741,98072373,vc
106344763,192495612,106345115,vc
106121609,186506868,106121865,vc
94588211,184228013,94588467,vc
101318941,186521417,101318685,vc
102736990,187398307,102737822,vc
103757847,189507683,103758983,vc
98070597,193542749,98073081,vc
93430016,191001165,93428543,vc
98856192,187773163,98849887,vc
91495459,185658310,91496387,vc
96501083,188615124,96499563,vc
100407949,185663290,100408629,vc
106122099,182159176,106121587,vc
102752477,192651535,102753117,vc
106121858,193391242,106123010,vc
102153246,192462377,102153518,vc
93613844,184599203,93611268,vc
92380513,189620882,92379329,vc
91494539,189927084,91495179,vc
91496075,187681647,91495563,vc
106123145,193896055,106122633,vc
91713903,192572324,91715407,vc
91517690,183296621,91517178,vc
105334983,188516595,105334331,vc
93427070,182921183,93429662,vc
102158954,183558499,102158410,vc
103757323,194736698,103757523,vc
101604780,193655206,101358524,vc
104923404,192785958,104923660,vc
104924252,185898041,104926604,vc
93614064,190628217,93613008,vc
91713759,195124219,91714655,vc
98360141,186453619,98360309,vc
104406447,192337384,104406703,vc
94958876,195063291,94959132,vc
106101796,192876873,106102724,vc
55874852,193727458,55874820,vc
85353880,193301802,85353624,vc
102759149,194332808,102758637,vc
104925324,191844381,104925396,vc
105332803,182187692,105332861,vc
102162107,188747549,102161835,vc
103758009,190930196,103757897,vc
91493321,193182408,91492809,vc
91492553,193959732,91493193,vc
91494089,191488617,91493577,vc
91493705,182239264,91493961,vc
85356152,192133303,85356472,vc
85354680,186771420,85355832,vc
106120049,189950602,106119537,vc
105336331,182769221,105335379,vc
98072581,186071983,98072761,vc
106120363,194526743,106121003,vc
101628818,183441928,101629378,vc
91487661,191201041,91487917,vc
91488037,185818552,91487525,vc
105336261,184962638,105332985,vc
106121406,193095478,106122558,vc
106123906,194051747,106123394,vc
100399777,192744272,100400641,vc
103757817,189425618,103757913,vc
101318759,187972943,101319591,vc
100417022,192043544,100415326,vc
106123266,187641793,106124284,vc
98852992,192500258,98852287,vc
91495379,190360628,91494867,vc
91711255,185947951,91711015,vc
91712143,194832155,91712023,vc
94588595,186815887,94588083,vc
81159954,194419839,81160354,vc
106120046,182663916,106119534,vc
98070661,192897381,98074041,vc
91503431,187423270,91502919,vc
91503047,188011016,91503303,vc
91504007,184703581,91504263,vc
91503815,186592268,91504455,vc
93433824,186769388,93430336,vc
93427679,193439272,93427423,vc
93431712,194968746,93429888,vc
105334279,189317047,105333563,vc
105335723,187579422,105333579,vc
105336583,191254320,105335899,vc
55876664,184712695,55874536,vc
77093411,186963184,77092899,vc
106120453,192323174,106120709,vc
104926492,192579646,104923436,vc
91493459,187882954,91494291,vc
93426473,195112064,93426929,vc
105333459,192837741,105335587,vc
101607057,186663041,101607265,vc
102737665,193823250,102737153,vc
102162103,188519685,102158999,vc
92382181,182770131,92384933,vc
92383097,195066672,92385113,vc
101319751,189823600,101321979,vc
91495307,192309660,91494795,vc
91493707,183065942,91493963,vc
106123205,188723114,106122693,vc
104438908,186597440,104439740,vc
105321029,184363984,105321625,vc
104437685,183553529,104437173,vc
106121682,194662844,106121938,vc
101609073,184030652,101606673,vc
102736611,192786768,102736099,vc
98078134,186812579,98075798,vc
91504631,190720754,91504119,vc
103756871,184210169,103758395,vc
98851159,186527799,98850663,vc
106121778,188623204,106119218,vc
98076662,186302966,98077078,vc
98072925,182404791,98074541,vc
98850807,186457460,98851927,vc
93613576,193339217,93611728,vc
94988726,187367445,94986838,vc
91517372,191585195,91517628,vc
104439037,183693510,104438653,vc
104925172,185862007,104926356,vc
98072621,193123038,98073357,vc
98852399,190440134,98852727,vc
91503739,194951713,91504571,vc
106345209,193381303,106346457,vc
102753993,191372943,102753481,vc
101320477,187515918,101320221,vc
101321933,191736298,101320013,vc
101017271,190536181,101016759,vc
104906972,187612209,104909068,vc
98075533,185292626,98075957,vc
105322965,189800041,105322917,vc
93612984,186350371,93610840,vc
97789636,193169833,97789124,vc
97788868,185377809,97788356,vc
102161779,192039890,102162131,vc
98048222,194476872,98048862,vc
105321973,191461302,105322901,vc
106122930,182790239,106122418,vc
106347605,187249939,106346917,vc
98360253,187413995,98358877,vc
101603500,194043285,101355708,vc
106122162,190352971,106121650,vc
105322805,191983563,105323557,vc
105321317,187128221,105323909,vc
91495475,191025004,91496403,vc
91499834,194660301,91500090,vc
106123122,189608889,106122610,vc
93605791,191544072,93605231,vc
106119859,189430860,106119347,vc
104405679,192737894,104405167,vc
100409961,189727152,100409353,vc
101605292,194218556,101357180,vc
105336357,182886349,105334393,vc
91485623,187497100,91484855,vc
105322085,194248738,105321733,vc
98072749,183543011,98071925,vc
106119570,189013091,106119826,vc
85093440,183595977,85094272,vc
74672194,192689523,74673026,vc
1039442586,211614226,1039536664,vc
45330979,185797338,45330467,vc
207600236,211822677,207599372,vc
39102483,195005259,39104291,vc
39101619,183307507,39100515,vc
39101067,195064159,39101459,vc
39103187,184886402,39100899,vc
39101707,193170515,39102227,vc
39101579,194336957,39101923,vc
39102771,185921827,39102563,vc
38739370,195074613,38736554,vc
38731355,189854891,38730843,vc
221220216,192159564,221053934,vc
64161563,192496565,64163275,vc
43118428,186419383,43115244,vc
43114940,187347027,43115612,vc
43111129,188027870,43112137,vc
43117756,190711813,43117420,vc
43569443,187215958,43569699,vc
43100699,191056277,43099339,vc
89017635,192474923,89014403,vc
48893365,193186383,48893621,vc
48893051,185899051,48893883,vc
2409904412,195011541,2410023042,vc
77282815,193327756,77281823,vc
803491897,190098275,803846430,vc
107926549,194488321,107928901,vc
51285633,187881850,51285854,vc
78206537,191848221,78207953,vc
49672332,187611216,49672596,vc
49672276,191452511,49673156,vc
49673076,192928282,49672212,vc
49672564,190523663,49672724,vc
49674212,184177894,49675908,vc
49673876,182634800,49675364,vc
49675404,188690499,49676052,vc
49293196,191661050,49292684,vc
49281003,190286400,49280491,vc
49279323,189203112,49279579,vc
49279931,192209595,49279419,vc
49280827,193794262,49280315,vc
49280731,188421359,49280219,vc
49280411,191869452,49280667,vc
49282907,182183233,49282395,vc
49281115,187482690,49281947,vc
49282619,190866753,49282107,vc
49282203,192134338,49282843,vc
48860555,195143541,48860811,vc
48890549,185195639,48890037,vc
48890832,186747249,48890320,vc
48879702,189560942,48880534,vc
49314399,182984301,49315791,vc
49314162,193629303,49313554,vc
49297494,185076074,49298326,vc
49296578,192211284,49297218,vc
49286188,183591747,49287116,vc
49284189,195012555,49285021,vc
3683486,4711303,3685050,vc
144727471,194114260,144724023,vc
61200787,193176220,61201043,vc
146353662,188759989,146354078,vc
148930351,187192673,148929839,vc
83733302,193558069,83730662,vc
147971946,187866573,147968970,vc
147969562,192946078,147968370,vc
147965705,192599255,147967497,vc
147966281,191356725,147967857,vc
147968466,186355580,147968722,vc
147970634,191977351,147971338,vc
147969258,194342124,147971058,vc
147968650,192789985,147969906,vc
147970730,185509686,147969650,vc
147971834,194294024,147970106,vc
147969194,183487295,147969394,vc
147969354,185442136,147970290,vc
148933083,187068647,148933339,vc
148933307,195182110,148932795,vc
148926479,194279811,148927479,vc
146360289,194951118,146359841,vc
146359569,185147618,146358913,vc
146361281,192360447,146358785,vc
146360257,187759526,146358529,vc
146360881,186985777,146358545,vc
146360457,191149155,146358865,vc
147375287,194117839,147374391,vc
147967113,188886541,147967153,vc
147964745,185798398,147966193,vc
149673930,182696441,149673618,vc
47285151,192348524,47284639,vc
47288104,194693385,47287592,vc
149682483,186986336,149681571,vc
149682387,194255490,149681251,vc
149683453,190807205,149682925,vc
149690538,185559428,149688818,vc
149682019,191361397,149680323,vc
85364074,192638054,85361610,vc
83735363,194768441,83735101,vc
42199097,194902859,42200025,vc
83740927,183808260,83739743,vc
42217208,183562619,42215672,vc
83759720,187364955,83761864,vc
83760082,191826518,83761916,vc
83762620,192450539,83762204,vc
83763079,182820873,83761531,vc
83728019,187685518,83728515,vc
83727284,193949102,83729636,vc
83607492,186486236,83604408,vc
77265465,194362408,77263465,vc
83620777,183055432,83621329,vc
83621579,190445977,83620451,vc
78215471,185653399,78213559,vc
83601353,193247611,83600969,vc
83600509,192795292,83602013,vc
83601725,191535293,83600749,vc
83601661,191032049,83600861,vc
83601805,194233448,83602133,vc
83601445,186759985,83601273,vc
78378874,192713881,78380762,vc
80946639,191709826,80947415,vc
80945647,191024497,80948879,vc
83760156,189604731,83759596,vc
83762274,184223096,83759292,vc
83599933,182791121,83599645,vc
83599909,188138452,83600249,vc
83602253,186202722,83600373,vc
83603313,187607453,83599793,vc
83601699,182694064,83603389,vc
83602227,187880449,83602531,vc
83599389,190438803,83602509,vc
83599395,192182198,83602237,vc
79629751,185417007,79630007,vc
1039888500,194278352,1039904593,vc
77276780,194277201,77279044,vc
77813045,182456380,77280543,vc
79359369,186186934,79358161,vc
147964073,189704689,147964937,vc
147965769,187977526,147964657,vc
147634038,190748588,147634774,vc
147378888,185515735,147380528,vc
147381704,182384948,147379720,vc
82891841,191404550,82892673,vc
46276415,189944834,46274527,vc
86000311,188060768,86000599,vc
135068318,184253560,135069006,vc
2409166986,187597239,2409191220,vc
42225093,182392916,42225349,vc
84171201,182446950,84171230,vc
84169262,192086631,84172150,vc
2409914047,191773458,2410358400,vc
2409983655,193606434,2410264860,vc
427545861,211713392,392575228,vc
77832890,194395418,77836058,vc
104712543,185799478,104712287,vc
207606364,211517016,207609580,vc
223512648,190295518,223716924,vc
2374595946,184800512,2374646659,vc
1422633003,211821521,1422618965,vc
2409567877,186057412,2409363424,vc
75275041,189964896,75273342,vc
77830460,187987472,77831660,vc
77829368,191305777,77830232,vc
988418295,211511931,988407483,vc
78617872,191177892,78618128,vc
85109986,187100064,85110626,vc
1265280039,188057963,1271218851,vc
60719748,190200995,60720900,vc
71720619,186669502,71720107,vc
83615372,187660385,83615316,vc
83615020,188665202,83613108,vc
85348505,194902397,85350697,vc
85348857,184763572,85351737,vc
85352350,191356433,85351342,vc
85350986,182299934,85350538,vc
85351081,193198786,85350921,vc
85352330,188811747,85350898,vc
102743140,186161596,102743972,vc
81481151,194830357,81481199,vc
106340394,193616856,106340490,vc
85092136,190516995,85091624,vc
101628770,190935647,101626050,vc
101628690,183260477,101626786,vc
85352121,191464348,85349353,vc
85351705,184509703,85349033,vc
80632937,188317811,80633769,vc
78622546,189650588,78622034,vc
60720516,189227592,60720772,vc
61423909,184647331,61426873,vc
85089851,185297508,85089339,vc
85089647,194810193,85089903,vc
85090135,187168778,85089623,vc
85089719,194301060,85089975,vc
85090255,192352530,85089743,vc
85087707,190631459,85087963,vc
85089255,193805959,85088743,vc
85088719,184012848,85088975,vc
102166631,190878944,102168327,vc
85086455,192080432,85087095,vc
104716673,186963031,104715486,vc
102148159,189077222,102146799,vc
61426309,189618913,61425369,vc
100412377,192082616,100413225,vc
97789956,188945898,97790968,vc
85088951,194337638,85088439,vc
105321957,188506439,105324485,vc
100415640,187124969,100416680,vc
97816033,185375923,97816289,vc
55876728,183337470,55876376,vc
97814793,183343355,97815049,vc
106119932,183693830,106119420,vc
102736989,189291754,102737821,vc
101358012,191566920,101356316,vc
102736958,188889607,102737886,vc
98048867,184369875,98048355,vc
105336075,192990385,105334963,vc
85091592,191977323,85091848,vc
106121961,185427347,106121449,vc
105322469,184793691,105321925,vc
98358755,187661465,98357315,vc
100416292,193848254,100416004,vc
98076669,194521393,98078045,vc
85089919,192602281,85089407,vc
106121810,186249857,106121298,vc
105335915,185894221,105333235,vc
91715327,192898286,91717151,vc
91495059,182426034,91494547,vc
104909036,185293653,104906996,vc
91710327,187681982,91712871,vc
91710455,189823610,91709543,vc
106121566,186362024,106121310,vc
103759131,194379882,103757099,vc
106122546,190156814,106122802,vc
85351849,190085405,85351369,vc
106127008,193576499,106126496,vc
104436130,194159859,104436386,vc
93609098,192708884,93609650,vc
106120249,188113403,106122713,vc
85092944,184290877,85092432,vc
106120546,188189089,106120802,vc
105335557,184173123,105333657,vc
105332875,183157445,105335283,vc
85093088,188875513,85092576,vc
102754138,188015190,102753626,vc
102736513,192595656,102736001,vc
91499034,186285142,91498522,vc
91503807,191159067,91504447,vc
209024662,211511536,209024678,vc
91500522,191225203,91500010,vc
106126168,186343638,106125656,vc
82230272,187241169,82223263,vc
96501179,192081761,96497947,vc
85351961,191343481,85352361,vc
